ID,Region,Category,Title,Description,Source,Link,Proximity_Score
6a77bc521120d61e5a84fb8e7a4730b3,LATINOAMERICA,Other,"Venezuela hoy, en vivo: Nicolás Maduro en EE.UU. y los últimos anuncios de Donald Trump, minuto a minuto","Las repercusiones de la captura del mandatario venezolano, los mensajes en el mundo y las últimas noticias",https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/venezuela-hoy-en-vivo-nicolas-maduro-en-eeuu-y-los-ultimos-anuncios-de-donald-trump-minuto-a-minuto-nid04012026/,90.69
78af1cbae4528ebfb2323d59083f4250,LATINOAMERICA,Other,"China, Irán y Corea del Norte condenaron el ataque a Venezuela y pidieron por la liberación de Maduro","En las últimas horas, varios países se sumaron a Rusia y condenaron la intervención de Estados Unidos; pidieron que se respete el derecho internacional y hablaron de “terrorismo”",https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/china-iran-y-corea-del-norte-condenaron-el-ataque-a-venezuela-y-pidieron-por-la-liberacion-de-maduro-nid04012026/,89.48
543462838e0f28ed668ede35eb4aae9c,LATINOAMERICA,Other,Un país envuelto en un mar de incógnitas,Trump aspira a un ejercicio del poder venezolano en el marco de un dominio continental que afirme a su país en la disputa con China,https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/politica/un-pais-envuelto-en-un-mar-de-incognitas-nid04012026/,87.34
73c802c3b14dcc168c744726c75e3b33,LATINOAMERICA,Other,Así fue la caída de Maduro: las horas que marcaron una bisagra en la historia de América,,https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/asi-fue-la-caida-de-maduro-las-horas-que-marcaron-una-bisagra-en-la-historia-de-america-nid03012026/,87.6
9babea1f456dd10652e12bc3555ae5c3,LATINOAMERICA,Other,Alarma global y reclamos de legalidad: líderes mundiales cuestionan la operación de EE.UU. tras la captura de Maduro,"La ONU, la UE y varios gobiernos advirtieron sobre un “precedente peligroso” y reclamaron respeto al derecho internacional; Rusia y China denunciaron una agresión armada",https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/alarma-global-y-reclamos-de-legalidad-lideres-mundiales-cuestionan-la-operacion-de-eeuu-tras-la-nid03012026/,90.83
5db44204240c944781cbda0fb8ef4d83,LATINOAMERICA,Other,Una réplica de la casa segura de Maduro y un asalto de madrugada: así preparó EE.UU. la histórica captura,Varias fuentes de inteligencia revelaron cómo se preparó el operativo durante meses,https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/una-replica-de-la-casa-segura-de-maduro-y-un-asalto-de-madrugada-asi-preparo-eeuu-la-historica-nid03012026/,85.68
436e0f9ddfb52a058eecb76836f527eb,LATINOAMERICA,Other,"“El que rompe, paga”: la consigna que debería asumir Donald Trump en la Venezuela post-Maduro",La pregunta es cómo influir en los acontecimientos para apuntalar los intereses de EE.UU. y los intereses del pueblo venezolano sin una presencia militar en el terreno,https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/el-que-rompe-paga-la-consigna-que-deberia-asumir-donald-trump-en-la-venezuela-post-maduro-nid03012026/,87.86
80149b6cc72b5706f23d0404974e07ef,LATINOAMERICA,Other,"Entre lágrimas y euforia, venezolanos se reúnen en diferentes ciudades del país para celebrar la captura de Nicolás Maduro","Los asistentes portaron banderas, símbolos y consignas mientras expresaban emociones de alivio social.",https://www.eltiempo.com/rss/colombia.xml,https://www.eltiempo.com/colombia/medellin/entre-lagrimas-y-euforia-venezolanos-se-reunen-en-diferentes-ciudades-del-pais-para-celebrar-la-captura-de-nicolas-maduro-3521606,87.86
245ffce74f294dd9af10d18c9c002b94,LATINOAMERICA,Other,Gobernador de Antioquia criticó a la ONU por su 'inacción' y aseguró que 'EE.UU. se echó al hombro la aniquilación de la dictadura en Venezuela',El Secretario General de la ONU señaló que lo hecho por Estados Unidos sienta un precedente peligroso. Andrés Julián Rendón criticó a la organización.,https://www.eltiempo.com/rss/colombia.xml,https://www.eltiempo.com/colombia/medellin/gobernador-de-antioquia-critico-a-la-onu-por-su-inaccion-y-aseguro-que-ee-uu-se-echo-al-hombro-la-aniquilacion-de-la-dictadura-en-venezuela-3521594,85.79
a7705fb00f0c85f428700897956ba0fd,EUROPA,Other,What images and videos tell us about why Swiss bar fire spread so quickly,"How the blaze took hold with such ferocity, killing at least 40 people and leaving many more critically injured, is now a key focus for officials.",http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c20gjlpw9l3o?at_medium=RSS&at_campaign=rss,74.46
2775ca27059f3c13f877c968f357e988,EUROPA,Other,Young Italian golfer feared dead: What we know about Swiss resort fire,Authorities say 40 people died in the blaze in the resort of Crans-Montana.,http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c9dvyyjyj18o?at_medium=RSS&at_campaign=rss,73.39
09066ac63a8f4d60b7461112f157f929,EUROPA,Other,US slashes proposed tariffs on Italian pasta imports,The plan to impose steep tariffs on 13 producers could have seen major price rises for US consumers.,http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/c70lw7w89epo?at_medium=RSS&at_campaign=rss,73.58
b5b67f09ea293bdb5700f864c6787726,ASIA_PACIFICO,Other,The year angry men dominated Bollywood - and what it means for India,"Violent, male-driven films dominated the Indian box-office and cultural conversations in 2025.",http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/ce8n8eye1vjo?at_medium=RSS&at_campaign=rss,74.39
6456b3b16497832d6f116c1142ac94ce,ASIA_PACIFICO,Other,China's BYD overtakes Tesla as world's top EV seller,It  marks the first time the Chinese firm has outpaced its American rival for annual sales.,http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/cj9rjwpvmpzo?at_medium=RSS&at_campaign=rss,77.04
96e982a519f185bc5d4f92f0b5980ce9,ASIA_PACIFICO,Other,The viral moments that grabbed India's attention this year,"From a superstar's Met Gala debut to a historic World Cup win, here's a look back at the year India had.",http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/c93n6dykenko?at_medium=RSS&at_campaign=rss,74.6
640cb05b6a87901599c7b389546b9413,ASIA_PACIFICO,Other,BYD bets on 'world's 1st' flexible-fuel plug-in hybrid in Brazil push,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/business/automobiles/electric-vehicles/byd-bets-on-world-s-1st-flexible-fuel-plug-in-hybrid-in-brazil-push,76.7
127e7f3f7d4f72f8bdb98ce3de897f12,ASIA_PACIFICO,Other,Japan prepares to export frozen sushi to the US,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/business/food-beverage/japan-prepares-to-export-frozen-sushi-to-the-us,73.18
4e9bd639c8e0b4d2b271399cce465480,ASIA_PACIFICO,Other,Japan business chiefs hope for stronger yen as import costs rise,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/editor-s-picks/interview/japan-business-chiefs-hope-for-stronger-yen-as-import-costs-rise,74.09
246df52d418accdb609b98b99420a27e,ASIA_PACIFICO,Other,China's BYD set to surpass Tesla and become top global EV seller in 2025,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/business/automobiles/electric-vehicles/china-s-byd-set-to-surpass-tesla-and-become-top-global-ev-seller-in-2025,75.96
c5e2980cc03ec58d94336fe8bc107121,ASIA_PACIFICO,Other,Asia has a big Donald Trump problem on its hands in 2026,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/opinion/asia-has-a-big-donald-trump-problem-on-its-hands-in-2026,77.61
658e5215365503638ad057aff09497c2,ASIA_PACIFICO,Other,10 questions on what 2026 holds for Asia,ST’s global correspondents examine 10 consequential questions for countries in Asia in the next 12 months and beyond.,https://www.straitstimes.com/news/asia/rss.xml,https://www.straitstimes.com/asia/whats-ahead-for-asia-in-2026,75.85
114704287256036c3b9cf9ee932a5ad6,ASIA_PACIFICO,Other,Panasonic Impulse repeat as champions in the last Rice Bowl before X League reorganizes,"Despite widespread expectations of a shootout, the 79th edition of Japanese gridiron’s showpiece event quickly became a defensive slugfest.",https://www.japantimes.co.jp/feed/,https://www.japantimes.co.jp/sports/2026/01/04/more-sports/panasonic-rice-bowl-x-league/,74.89
31eafbb0834db9f429b8d097ee821b5e,ASIA_PACIFICO,Other,"Himalanyan fireworks show investigation report released, key officials held accountable",,https://www.globaltimes.cn/rss/outbrain.xml,https://www.globaltimes.cn/page/202510/1345722.shtml,71.53
13b8e5faf533674cc414b6ea4c1fe28a,AFRICA,Other,Anthony Joshua's driver charged over Nigeria crash that killed two,"The former heavyweight champion was a passenger in the crash, which killed two of his team members on Monday.",http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/news/articles/c5y2jrdnnqyo?at_medium=RSS&at_campaign=rss,73.41
8f6d8aa7ad8cba1d34a6e1a647201583,AFRICA,Other,An orphan's brutal murder shines a spotlight on child abuse in Somalia,The woman who was supposed to care for Saabirin Saylaan was found to have beaten and tortured her.,http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/news/articles/c0je281pnwyo?at_medium=RSS&at_campaign=rss,72.25
a1dd5f50483a86c5c9884b6c49998729,AFRICA,Other,Tunisia/Mali: 10-Man Mali Overcomes Tunisia in Afcon Penalty Shootout,[This Day] &#xb7;Gueye double fires Senegal through also,https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601040017.html,75.56
58109db1a232fbdedfe091ce48a8b0f2,AFRICA,Other,"Nigeria: Armed Men Storm Hotel, Disrupt AriseTV Live Broadcast","[Premium Times] The TV station reported that its crew was conducting a live interview with Leloonu Nwibubasa, a former commissioner for Employment Generation and Empowerment in Rivers, regarding the current political crisis in the state.",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601030124.html,76.91
ab4fa2acbcbe125f865e67aece7747b5,AFRICA,Other,Nigerian youth enter 2026 with hopes of prosperity and stability,"For many young people, Nigeria has yet to fulfil its potential. They hope that the new year will allow the country to achieve stability and prosperity.",https://www.africanews.com/feed/,http://www.africanews.com/2026/01/01/nigerian-youth-enter-2026-with-hopes-of-prosperity-and-stability/,76.47
d0050eea2d90a450275c5a44ccdbd5f4,AFRICA,Other,Tunisia's head coach offers touching tribute to Moroccan hospitality,Tunisia’s head coach Sami Trabelsi has been busy. He’s led his team to a second place finish in the 2025 Africa Cup of Nations Group C and qualified for the Round of 16. But he’s found time to make friends and remind AFCON fans that football is about more than what happens on the pitch.,https://www.africanews.com/feed/,http://www.africanews.com/2026/01/01/tunisias-head-coach-offers-touching-tribute-to-moroccan-hospitality/,74.85
cb041bdba5a08aef4b9b6ba553214784,AFRICA,Other,Fireworks light up the globe as nations ring in 2026,"The world has begun saying goodbye to 2025, with South Pacific nations first to welcome 2026.",https://www.africanews.com/feed/,http://www.africanews.com/2025/12/31/fireworks-light-up-the-globe-as-nations-ring-in-2026/,78.65
498ca9504bc0856aa4a49d9b784eb688,RUSIA_CIS,Other,"Trump says he spoke with Maduro one week ago, offered him his surrender","""He was not going a week ago,"" Trump added",https://tass.com/rss/v2.xml,https://tass.com/world/2068343,82.7
04da6030ca38f5213b4d35e5a74cc0cd,RUSIA_CIS,Other,Venezuela's attorney general accuses US of capturing Maduro,"Tarek William Saab called on Venezuelan citizens to take to the streets to demand that the US ""show as soon as possible that Maduro is alive"" and release him",https://tass.com/rss/v2.xml,https://tass.com/world/2068161,85.38
259f282612ccfd657825e59682a4ba6f,RUSIA_CIS,Other,За сутки в Москве может выпасть до 2 см снега,"Городские коммунальщики ожидают, что за воскресенье в столице может выпасть до 2 сантиметров снега.""За прошедшие сутки прирост свежевыпавшего снега составил 2 см, за сутки 4 января может выпасть еще до 2 см снега"", - говорится в телеграм-канале комплекса городского хозяйства столицы.",https://www.interfax.ru/rss.asp,https://www.interfax.ru/moscow/1066324,73.54
0eeba747db7c7f5d1d46c93c4c7cbbef,RUSIA_CIS,Other,"US Allies, Foes Alarmed by Toppling of Venezuela's Maduro",International responses to the US action in Venezuela.,https://www.kyivpost.com/feed,https://www.kyivpost.com/post/67383,87.12
cd81c95e30596fbd1e49ad8da3e6ad51,LATINOAMERICA,Global Economy,Llegó a Nueva York para esperar su juicio,"Nueva York y Washington. El presidente venezolano, Nicolás Maduro, y su esposa, Cilia Flores, llegaron como prisioneros a Nueva York en las tinieblas del anochecer invernal y fueron trasladados a una prisión federal en Brooklyn, donde esperarán para ser presentados ante un tribunal federal en Manhattan.",https://www.jornada.com.mx/rss/edicion.xml?v=1,https://www.jornada.com.mx/2026/01/04/politica/002n2pol?partner=rss,83.56
e3a676832f55e993fc46a181b0326853,LATINOAMERICA,Global Economy,"La guerra contra las drogas, el doble rasero de Trump contra América Latina","La detención de Maduro por presunto tráfico de drogas contrasta con el indulto del expresidente hondureño, Juan Orlando Hernández, condenado por el mismo delito",https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/america/portada,https://elpais.com/mexico/2026-01-04/la-guerra-contra-las-drogas-el-doble-rasero-de-trump-contra-america-latina.html,81.23
d44c46ca0eb587113f8257bf161a2b97,LATINOAMERICA,Global Economy,Las fotos y videos de la llegada de Nicolás Maduro a Nueva York tras su captura: “Feliz Año Nuevo”,El líder chavista llegó a suelo estadounidense esposado y escoltado por efectivos de la Administración para el Control de Drogas; fue capturado junto con su esposa y enfrentará cargos por narcotráfico y terrorismo,https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/las-fotos-y-videos-de-la-llegada-de-nicolas-maduro-a-nueva-york-tras-su-captura-feliz-ano-nuevo-nid04012026/,84.77
b3fd793c75401485c44e082e70de96fb,EUROPA,Global Economy,"UK should seek ‘closer alignment’ with EU single market, Starmer says",Prime minister vows he will stay in Number 10 even as Labour party sinks in opinion polls,https://www.ft.com/world?format=rss,https://www.ft.com/content/5096f5e4-a28e-4613-a51b-74277539f205,75.95
200ce36b8ddcde2743ce097f4abf659d,EUROPA,Global Economy,From rising revolutionary to Trump’s captive: Venezuela’s Nicolás Maduro,Authoritarian leader withstood previous attempts to oust him but presided over collapse of country’s economy,https://www.ft.com/world?format=rss,https://www.ft.com/content/689b7aa1-e912-43bc-b536-6c90ef0aa7bc,84.37
7e16816f85eca774d99f3e6af96f32e9,MEDIO_ORIENTE,Global Economy,Sporadic protests in Tehran as clashes reported in Iran’s west,Protests fuelled by economic duress spiral into political ones in some cases as they spread to different cities.,https://www.aljazeera.com/xml/rss/all.xml,https://www.aljazeera.com/news/2026/1/4/sporadic-protests-in-tehran-as-clashes-reported-in-irans-west?traffic_source=rss,80.05
a6af34c59070e174fc72b013553d1445,MEDIO_ORIENTE,Global Economy,Rights group says at least 16 dead in Iran during week of protests,"By Elwely ElwellyDUBAI, Jan 4 (Reuters) - At least 16 people have been killed during a week of unrest in Iran, rights groups said on Sunday, as protests over soaring inflation spread across the country prompting violent clashes between demonstrators and security forces. Deaths and arrests have been reported through the week both by state media and rights groups, though the numbers have differed. Reuters has not been able to verify the figures independently.",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/rights-group-says-least-16-dead-iran-during-week-protests,79.01
058d36f1d5561d2da9fb5f3aaba72bbb,ASIA_PACIFICO,Global Economy,Condom tax and cheaper childcare: China's plan to boost birth rates,"Chinese people pay a 13% sales tax on contraceptives from 1 January, while childcare services are exempt.",http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/czxpk7r8w9yo?at_medium=RSS&at_campaign=rss,80.19
04e04960747db39816e299c0d08fb642,ASIA_PACIFICO,Global Economy,"Suspicious bets on Maduro’s removal raise eyebrows as user nets over US$400,000","A new user on the prediction market Polymarket has attracted attention after winning hundreds of thousands of dollars on bets that appeared to predict the United States’ seizure of Venezuela’s leader, Nicolas Maduro.
The anonymous user set up an account on the platform eight days ago and then placed a series of wagers worth nearly US$34,000 before the assault, which had raked in profits of more than US$409,000 by Sunday afternoon, Polymarket data showed.
The wagers included predictions that...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/economy/global-economy/article/3338677/suspicious-bets-maduros-removal-raise-eyebrows-user-nets-over-us400000?utm_source=rss_feed,83.2
47ccf3552df84a2e3aeb567688b0ec32,ASIA_PACIFICO,Global Economy,US ‘kill line’ shocks Chinese social media as economic woes shatter illusions,"A series of social media posts highlighting the economic insecurity facing ordinary Americans has triggered an intense debate in China about social problems in the United States and shattered some long-held perceptions.
Many of the posts from influencers described the vulnerabilities as a “kill line”, a term used by Chinese video gamers to describe the health threshold below which a character can be instantly defeated.
The term has now been repurposed to describe a financial and social tipping..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/china/politics/article/3338633/us-kill-line-shocks-chinese-social-media-economic-woes-shatter-illusions?utm_source=rss_feed,80.98
c2d846087671e7772f3997d92069fce9,ASIA_PACIFICO,Global Economy,Why China is turning down the nationalist heat in its row with Japan,"A little over a decade ago, a diplomatic row with Japan would have been enough to bring people out into the streets in China or at least stir a patriotic retail boycott.
In 2012, for instance, tensions boiled over after Tokyo bought and then nationalised three of the Diaoyu Islands, a group of eight uninhabited islands in the East China Sea that Japan calls the Senkakus.
China and Japan have a long-running territorial dispute over the islands and authorities appeared to tolerate the...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/china/diplomacy/article/3338502/why-china-turning-down-nationalist-heat-its-row-japan?utm_source=rss_feed,80.59
7bc8d1e87fa46051b0db756c8c9a582c,ASIA_PACIFICO,Global Economy,How China quietly became the world’s climate policy leader,"In contrast to the United States, which innovates and influences, and the European Union, which regulates, China has become the world’s climate doer.
Beyond the headlines of decoupling, tariffs and geopolitical rivalry, an underappreciated global transformation is quietly under way: China, often framed as the world’s factory and climate laggard, has, almost by stealth, become the world’s undisputed climate leader.
This may sit uncomfortably with Western policymakers, and perhaps even with some..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/opinion/china-opinion/article/3338280/how-china-quietly-became-worlds-climate-policy-leader?utm_source=rss_feed,81.28
7492a217773062c4314a733678f891e0,ASIA_PACIFICO,Global Economy,China's consumer appetite still high despite tough economy: Aeon China head,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/editor-s-picks/interview/china-s-consumer-appetite-still-high-despite-tough-economy-aeon-china-head2,79.14
19e07d7be062bd6fd9542c6752242656,ASIA_PACIFICO,Global Economy,India assumes BRICS chairmanship amid trade tensions,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/politics/international-relations/india-assumes-brics-chairmanship-amid-trade-tensions,80.52
3c1bd7e58deb0ac03a4386aff50c6dc1,ASIA_PACIFICO,Global Economy,Belt and Road nations' share of China trade surplus overtakes that of US,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/spotlight/belt-and-road/belt-and-road-nations-share-of-china-trade-surplus-overtakes-that-of-us,81.17
3316db90884be104af2ac7b1f63ecc98,ASIA_PACIFICO,Global Economy,Will US capture of Maduro affect Chinese investment in Venezuela?,"China is Venezuela’s largest creditor and, by far, its largest buyer of oil, accounting for more than 80 per cent of crude exports.",https://www.straitstimes.com/news/asia/rss.xml,https://www.straitstimes.com/asia/east-asia/will-us-capture-of-maduro-affect-chinese-investment-in-venezuela,86.59
442c6d6f8d7d88559735bc371ca429f0,AFRICA,Global Economy,Guinea: Pankaj Oswal's Axis International Ltd Initiates USD 28.9 billion World Bank Arbitration Against the Republic of Guinea,"[InfoWire] Mining permit of Guinea's second-largest bauxite producer unlawfully terminated. USD 28.9 billion claim based on Guinea - UAE Bilateral Investment Treaty and Guinea's 1995 Investment Code. Damages are based on proven reserves, a rigorous valuation model and well-established principles of international and Guinean law. Arbitration claim is the third-largest investment treaty claim ever filed and the second-largest claim filed before the World Bank. If it fails to pay compensation or",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202512290313.html,80.32
88710aff8aa8bcd0b445c2b89390b495,AFRICA,Global Economy,Nigeria: Reforms Meet Politics in a High-Stakes Economic Year,"[This Day] Nigeria reached 2026 at a delicate crossroads, balancing hard-won economic stabilisation against the rising pull of pre-election politics. Inflation has eased, the naira has steadied, and reforms are moving from design to execution, yet campaign spending and fiscal pressures are already gathering force. This is a year when budgets, markets, and institutions will be tested simultaneously. How policy discipline holds under political strain will shape business assurance and economic outc",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601040016.html,82.22
796184d325ebe95e95979362b360f83e,AFRICA,Global Economy,Africa: 10 African Countries With Highest Cost of Living At Start of 2026,"[Vanguard] Living costs differ significantly across Africa, shaped by factors such as import dependence, currency strength, urbanisation and consumer demand. While some countries remain relatively affordable, others stand out for their high day-to-day expenses--particularly for food, dining, transport and utilities.",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601040008.html,80.98
77a052b5d856c281fefe6796cdb0e8fe,AFRICA,Global Economy,ECONOMIC STRESS: The GDP disconnect — why South Africa’s 2025 growth didn’t feel like relief,"South Africa’s 2025 GDP growth showed technical improvement, but the benefits have largely bypassed households. Rising unemployment, sluggish per-capita gains and the persistent cost of essentials explain why headline growth doesn’t translate into lived economic relief.",https://www.dailymaverick.co.za/dmrss/,https://www.dailymaverick.co.za/article/the-gdp-disconnect-why-south-africas-2025-growth-didnt-feel-like-relief,80.63
d99306b1b6f766d5cb5da13e82029d14,AFRICA,Global Economy,Doumbouya supporters celebrate Guinea election win,"Junta leader Mamadi Doumbouya won 86.72% of the votes counted so far, according to Guinea's General Directorate of Elections.",https://www.africanews.com/feed/,http://www.africanews.com/2026/01/01/doumbouya-supporters-celebrate-guinea-election-win/,78.93
a5dbfc750c2ebbc5652cc9d539e688b1,AFRICA,Global Economy,UN Finds dire conditions on first visit to Sudan’s el-Fasher since its fall,"The UN says hundreds of civilians remain, facing shortages of medicine, education and basic supplies. Food prices are extreme, with a kilogram of rice reportedly costing up to 100 dollars.",https://www.africanews.com/feed/,http://www.africanews.com/2026/01/01/un-finds-dire-conditions-on-first-visit-to-sudans-el-fasher-since-its-fall/,80.85
f3bb577ad2e65c737e659919e67dfece,RUSIA_CIS,Global Economy,US demands major investments in Venezuela from oil companies for compensation — Politico,"The newspaper emphasized that US oil companies have long wanted to regain their assets in Venezuela, and now the administration of US President Donald Trump is offering to help them on one condition",https://tass.com/rss/v2.xml,https://tass.com/world/2068439,83.27
f64c2acc3a4b178f136660315fe64a8a,RUSIA_CIS,Global Economy,US freezes child care funding to all states amid fraud scandal – ABC,"The US Department of Health and Human Services is reportedly halting federal child care funding to all states, pending proper paperwork, Read Full Article at RT.com",https://www.rt.com/rss/,https://www.rt.com/news/630301-us-child-care-fraud-funding/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,75.76
734a33c55f0d1cb2da85005af6795f3b,LATINOAMERICA,Social & Rights,Un cuarto de siglo de resistencia venezolana al injerencismo de EU,"La actual amenaza militar de Estados Unidos contra Venezuela no es un relámpago en cielo sereno. El país sudamericano lleva 25 años resistiendo las agresiones de la primera potencia económica y militar del planeta. El comandante Hugo Chávez ganó las elecciones presidenciales de diciembre de 1998 al frente de un movimiento de masas inédito en la historia de esa nación, compuesto por multitudes de los barrios más pobres entusiasmadas por la convicción de un líder popular decidido a voltear la tort",https://www.jornada.com.mx/rss/edicion.xml?v=1,https://www.jornada.com.mx/2026/01/04/politica/010n1pol?partner=rss,91.66
299f7a3f93f5a4c9978abf56af3580d9,LATINOAMERICA,Social & Rights,El papa León XIV  pidió garantizar la soberanía y el bienestar de Venezuela tras la captura de Nicolás Maduro,"El pontífice reclamó ""asegurar el Estado de Derecho inscrito en la Constitución, respetar los derechos humanos y civiles de todos y cada uno"".Lo dijo tras su oración del Ángelus en la plaza de San Pedro del Vaticano.",https://www.clarin.com/rss/lo-ultimo/,https://www.clarin.com/mundo/papa-leon-xiv-pidio-garantizar-soberania-bienestar-venezuela-captura-nicolas-maduro_0_9hFbRGlYWb.html,88.98
9bc0017fc712b1eab1f60f9b4186d0c8,LATINOAMERICA,Social & Rights,Fuerza bruta en Venezuela,La intervención militar de Estados Unidos contra el régimen autoritario de Maduro vulnera el derecho internacional; es necesaria una desescalada inmediata para una solución democrática y pacífica,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/america/portada,https://elpais.com/opinion/2026-01-03/fuerza-bruta-en-venezuela.html,90.84
e03fcfccda3cd39e2dca589f046e2270,LATINOAMERICA,Social & Rights,La tensión que cruza la frontera: ¿cómo la crisis en Venezuela podría agravar el orden público en el Catatumbo y pone a Colombia en alerta máxima?,A los expertos les preocupa que la captura de Nicolás Maduro por parte de EE. UU. obligue a Colombia a enfrentar dos crisis de manera simultánea.,https://www.eltiempo.com/rss/colombia.xml,https://www.eltiempo.com/colombia/otras-ciudades/la-tension-que-cruza-la-frontera-como-la-crisis-en-venezuela-podria-agravar-el-orden-publico-en-el-catatumbo-y-pone-a-colombia-en-alerta-maxima-3521608,88.94
dff610a2fb135e204e1149555b28d0a1,MEDIO_ORIENTE,Social & Rights,Sky News Arabia slammed online for 'legitimising' UAE-backed Yemen secessionists,"Sky News Arabia slammed online for 'legitimising' UAE-backed Yemen secessionists

    
    

          
      
      
        Submitted by 
Mera Aladam
 on 
Sat, 01/03/2026 - 10:27

        
      
    
      
    
                Social media users slam UAE-funded broadcaster for 'blatant promotion' of Yemen's STC and Sudan's RSF 
                      
                  
                  

  


                  Emiratis stand in front of the Sky News Arabia logo during the launch of the netw",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/trending/sky-news-arabia-slammed-online-legitimising-uae-backed-yemen-secessionists,80.78
3e788ad0d80617ad79afc3208a3f342d,MEDIO_ORIENTE,Social & Rights,'Locked and loaded': Trump threatens Iran over protester deaths,"'Locked and loaded': Trump threatens Iran over protester deaths

    
    

          
      
      
        Submitted by 
MEE staff
 on 
Fri, 01/02/2026 - 17:13

        
      
    
      
    
                At least seven people were killed amid mass protests in Iran over the cost of living
                      
                  
                  

  


                  People walk past an anti-US mural on a street in Tehran, Iran on 2 January 2026 (Majid Asgaripour/West Asia News Agenc",https://www.middleeasteye.net/rss,https://www.middleeasteye.net/news/locked-and-loaded-trump-threatens-iran-over-protester-deaths,83.38
7d2a3eccf683d609b491df55c4862c38,ASIA_PACIFICO,Social & Rights,"China mum shares toddler’s recovery from underdeveloped hip joint, receives online support","A mother in China who helped her toddler daughter through rehabilitation to fix a malformed hip has trended on social media, attracting more than a million likes.
According to a report by the China News Service, the little girl, nicknamed Tiantian, began the treatment last year at the age of one when she was diagnosed with dysplasia of the hip (DDH).
In September, her problem was almost completely cured and her walking posture was quite normal, her mother’s videos on social media showed.
“After.",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/people-culture/trending-china/article/3337705/china-mum-shares-toddlers-recovery-underdeveloped-hip-joint-receives-online-support?utm_source=rss_feed,75.67
107570447da9ec0d00e127d60464de50,EUROPA,Science & Tech,Swiss open criminal case against managers of ski resort bar after deadly fire,It comes after a preliminary investigation found the likely cause was sparklers on champagne bottles being carried too close to the ceiling.,http://feeds.bbci.co.uk/news/world/europe/rss.xml,https://www.bbc.com/news/articles/cjdjl303zxlo?at_medium=RSS&at_campaign=rss,87.47
